,employer,min_pos_salary,max_pos_salary,overtime_pay,lump_sum_pay,other_pay,retirement_cost_covered,health_benefits,DOB,pension,employer_url,location
4775,18,22879.56,38749.56,0.0,0.0,136.5,0.0,0.0,13-01-1951,,spuvvn.edu,
4776,21,22879.56,38749.56,0.0,0.0,639.6,0.0,0.0,23-07-1979,,sssu.ac.in,Veraval
4777,21,132.0,2880.0,0.0,0.0,10525.0,0.0,0.0,19-01-1966,Part-Time Seasonal and Temporary (PST) Retirement Plan,sssu.ac.in,
4778,23,50148.0,71304.0,0.0,,650.0,,461.55,24-01-1954,2.00% @ 62,vnsgu.ac.in,
4779,10,59076.0,131088.0,0.0,0.0,0.0,,23270.64,14-05-1978,2.00% @ 62,www.guts.education,Ahmedabad
4780,22,22879.56,38749.56,0.0,,3331.59,0.0,0.0,27-06-1955,,sggu.ac.in,
4781,8,22879.56,38749.56,0.0,0.0,3674.16,0.0,0.0,16-08-1969,,gtu.ac.in,Ahmedabad
4782,12,59076.0,131088.0,0.0,0.0,5525.68,0.0,16162.41,19-06-1979,2.00% @ 60,iitram.ac.in,Ahmedabad
4783,14,132.0,2880.0,0.0,0.0,500.0,0.0,0.0,11-06-1970,Part-Time Seasonal and Temporary (PST) Retirement Plan,www.mkbhavuni.edu.in,
4784,6,22879.56,38749.56,0.0,0.0,240.0,,0.0,07-01-1951,,gfsu.edu.in,Gandhinagar
4785,7,30024.0,108996.0,0.0,11681.41,22.5,0.0,8987.2,19-02-1970,2.00% @ 62,gnlu.ac.in,Gandhinagar
4786,10,22879.56,38749.56,0.0,0.0,802.5,,0.0,23-10-1984,,www.guts.education,Ahmedabad
4787,0,22879.56,38749.56,0.0,0.0,2958.94,,0.0,02-06-1960,,www.aau.in,Anand
4788,18,22879.56,38749.56,0.0,0.0,1374.85,,0.0,04-02-1982,,spuvvn.edu,
4789,19,22879.56,38749.56,0.0,0.0,3663.0,0.0,0.0,03-06-1977,,sdau.edu.in,
4790,3,28079.4,41432.76,0.0,0.0,0.0,,0.0,08-05-1979,,baou.edu.in,Ahmedabad
4791,7,59076.0,131088.0,0.0,0.0,1405.07,,0.0,12-11-1983,Part-Time Seasonal and Temporary (PST) Retirement Plan,gnlu.ac.in,Gandhinagar
4792,19,85188.0,150792.0,0.0,0.0,9350.0,0.0,89.64,23-03-1984,,sdau.edu.in,
4793,11,22879.56,38749.56,0.0,0.0,7192.24,,0.0,16-11-1952,,ngu.ac.in,
4794,19,22879.56,38749.56,0.0,0.0,954.0,0.0,0.0,06-05-1970,,sdau.edu.in,
4795,20,22879.56,38749.56,0.0,0.0,10800.09,0.0,0.0,18-03-1967,,saurashtrauniversity.edu,Rajkot
4796,16,28079.4,41432.76,0.0,0.0,0.0,,0.0,12-03-1978,,www.nau.in,Navsari
4797,14,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,07-04-1965,,www.mkbhavuni.edu.in,Bhavnagar
4798,9,22879.56,38749.56,0.0,0.0,2310.0,0.0,0.0,24-10-1954,,gujaratuniversity.org.in,Ahmedabad
4799,11,59076.0,131088.0,0.0,0.0,7450.8,,9319.08,07-07-1954,2.00% @ 62,ngu.ac.in,Patan
4800,12,59076.0,131088.0,0.0,0.0,-57.76,0.0,4385.52,20-02-1980,2.00% @ 55,iitram.ac.in,
4801,19,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,17-06-1970,,sdau.edu.in,Palanpur
4802,18,59076.0,131088.0,0.0,0.0,11669.67,0.0,9237.72,02-11-1987,2.00% @ 55,spuvvn.edu,Vallabh Vidhyanagar
4803,16,49512.0,66192.0,0.0,0.0,8503.48,0.0,0.0,23-06-1954,Part-Time Seasonal and Temporary (PST) Retirement Plan,www.nau.in,Navsari
4804,18,22879.56,38749.56,0.0,0.0,2000.0,0.0,0.0,14-11-1950,,spuvvn.edu,Vallabh Vidhyanagar
4805,19,28152.0,66204.0,0.0,0.0,601.81,0.0,0.0,05-07-1970,,sdau.edu.in,Palanpur
4806,7,67656.0,143952.0,0.0,0.0,350.0,0.0,1769.64,16-07-1958,2.00% @ 62,gnlu.ac.in,
4807,2,85188.0,150792.0,0.0,0.0,10288.74,,9319.08,07-06-1969,2.00% @ 55,ddu.ac.in,
4808,19,22879.56,38749.56,0.0,0.0,312.8,,0.0,03-08-1958,,sdau.edu.in,Palanpur
4809,5,22879.56,38749.56,0.0,0.0,416.9,,0.0,05-04-1962,,ayurveduniversity.edu.in,
4810,14,22879.56,38749.56,0.0,,156.95,0.0,0.0,10-06-1973,,www.mkbhavuni.edu.in,Bhavnagar
4811,12,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,26-07-1957,,iitram.ac.in,
4812,6,59076.0,131088.0,0.0,0.0,1951.4,0.0,59.76,20-02-1959,Part-Time Seasonal and Temporary (PST) Retirement Plan,gfsu.edu.in,Gandhinagar
4813,15,37152.0,65268.0,0.0,0.0,71.44,0.0,0.0,18-01-1987,Part-Time Seasonal and Temporary (PST) Retirement Plan,msubaroda.ac.in,Vadodara
4814,2,22879.56,38749.56,0.0,0.0,1152.8,,0.0,13-05-1970,,ddu.ac.in,
4815,12,28152.0,66204.0,0.0,0.0,4003.56,0.0,0.0,14-11-1959,,iitram.ac.in,Ahmedabad
4816,19,22879.56,38749.56,0.0,0.0,828.0,0.0,0.0,09-06-1981,,sdau.edu.in,Palanpur
4817,7,28152.0,66204.0,0.0,,1822.41,,0.0,08-01-1973,,gnlu.ac.in,Gandhinagar
4818,12,22879.56,38749.56,0.0,0.0,4845.01,0.0,0.0,20-04-1958,,iitram.ac.in,Ahmedabad
4819,1,59076.0,131088.0,0.0,0.0,5995.09,0.0,17631.72,25-10-1980,2.00% @ 62,www.bknmu.edu.in,
4820,13,44712.0,157800.0,0.0,0.0,1465.47,,2086.51,11-07-1984,2.00% @ 55,kskvku.digitaluniversity.ac,Bhuj
4821,6,22879.56,38749.56,0.0,0.0,5708.5,,0.0,10-01-1982,,gfsu.edu.in,Gandhinagar
4822,19,49512.0,66192.0,0.0,0.0,0.0,,0.0,18-02-1971,Part-Time Seasonal and Temporary (PST) Retirement Plan,sdau.edu.in,Palanpur
4823,19,50148.0,71304.0,0.0,0.0,1023.79,0.0,9080.04,04-10-1972,2.00% @ 62,sdau.edu.in,Palanpur
4824,15,59076.0,131088.0,0.0,,0.0,,1769.64,17-06-1964,Part-Time Seasonal and Temporary (PST) Retirement Plan,msubaroda.ac.in,Vadodara
4825,3,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,24-07-1973,,baou.edu.in,Ahmedabad
4826,18,49512.0,66192.0,0.0,0.0,0.0,,0.0,25-05-1976,Part-Time Seasonal and Temporary (PST) Retirement Plan,spuvvn.edu,Vallabh Vidhyanagar
4827,3,44712.0,157800.0,0.0,0.0,258.0,0.0,23270.64,23-03-1967,2.00% @ 55,baou.edu.in,Ahmedabad
4828,19,22879.56,38749.56,0.0,0.0,480.0,,0.0,24-05-1952,,sdau.edu.in,
4829,19,22879.56,38749.56,0.0,0.0,100.0,0.0,0.0,13-01-1975,,sdau.edu.in,
4830,20,46764.0,82152.0,0.0,0.0,1659.0,,17631.72,15-07-1988,2.00% @ 55,saurashtrauniversity.edu,Rajkot
4831,10,31200.0,53496.0,0.0,115.5,0.0,,0.0,18-07-1957,Part-Time Seasonal and Temporary (PST) Retirement Plan,www.guts.education,Ahmedabad
4832,10,85188.0,150792.0,0.0,0.0,14967.6,0.0,9237.72,02-07-1978,2.00% @ 55,www.guts.education,Ahmedabad
4833,6,22879.56,38749.56,0.0,0.0,213.36,0.0,0.0,09-08-1950,,gfsu.edu.in,Gandhinagar
4834,5,22879.56,38749.56,0.0,0.0,9793.25,0.0,0.0,05-03-1975,,ayurveduniversity.edu.in,Jamnagar
4835,16,59076.0,131088.0,0.0,0.0,375.0,0.0,23270.64,23-08-1982,2.00% @ 62,www.nau.in,
4836,22,85188.0,150792.0,0.0,0.0,0.0,0.0,9237.72,14-05-1970,2.00% @ 55,sggu.ac.in,Godhra
4837,7,59076.0,131088.0,0.0,,657.07,0.0,0.0,10-11-1984,Part-Time Seasonal and Temporary (PST) Retirement Plan,gnlu.ac.in,Gandhinagar
4838,9,22879.56,38749.56,0.0,0.0,1008.0,,0.0,22-08-1955,,gujaratuniversity.org.in,Ahmedabad
4839,22,62484.0,79848.0,22.53,0.0,0.0,,0.0,17-11-1966,2.00% @ 62,sggu.ac.in,Godhra
4840,0,97968.0,173388.0,0.0,0.0,2750.0,0.0,9329.16,01-08-1966,2.00% @ 55,www.aau.in,Anand
4841,0,28079.4,41432.76,0.0,0.0,0.0,,0.0,04-01-1953,,www.aau.in,
4842,18,49512.0,66192.0,0.0,0.0,19320.7,,0.0,09-11-1975,Part-Time Seasonal and Temporary (PST) Retirement Plan,spuvvn.edu,
4843,12,28079.4,41432.76,0.0,,0.0,,0.0,26-06-1959,,iitram.ac.in,Ahmedabad
4844,14,31200.0,48888.0,4279.09,0.0,3447.9,,9319.08,25-09-1950,2.00% @ 55,www.mkbhavuni.edu.in,
4845,20,59076.0,131088.0,0.0,0.0,18415.2,0.0,17109.6,15-03-1960,2.00% @ 55,saurashtrauniversity.edu,
4846,15,39456.0,73944.0,0.0,0.0,703.01,,17631.72,01-10-1981,2.00% @ 55,msubaroda.ac.in,Vadodara
4847,5,49512.0,66192.0,0.0,0.0,0.0,,0.0,23-08-1956,Part-Time Seasonal and Temporary (PST) Retirement Plan,ayurveduniversity.edu.in,Jamnagar
4848,7,33684.0,59172.0,0.0,0.0,651.04,,1625.64,05-07-1957,2.00% @ 62,gnlu.ac.in,Gandhinagar
4849,18,59076.0,131088.0,0.0,0.0,0.0,0.0,183.36,10-03-1969,2.00% @ 60,spuvvn.edu,Vallabh Vidhyanagar
4850,19,59076.0,131088.0,0.0,0.0,0.0,0.0,0.0,05-10-1976,Part-Time Seasonal and Temporary (PST) Retirement Plan,sdau.edu.in,Palanpur
4851,23,49512.0,66192.0,0.0,0.0,0.0,0.0,9807.72,21-10-1954,2.00% @ 62,vnsgu.ac.in,Surat
4852,8,22879.56,38749.56,0.0,0.0,3167.0,0.0,0.0,14-01-1969,,gtu.ac.in,Ahmedabad
4853,7,85188.0,150792.0,0.0,1825.63,0.0,0.0,9319.08,14-06-1957,2.00% @ 55,gnlu.ac.in,Gandhinagar
4854,20,28079.4,41432.76,0.0,,0.0,0.0,0.0,20-02-1952,,saurashtrauniversity.edu,
4855,6,49512.0,66192.0,0.0,0.0,1328.67,,0.0,03-07-1982,Part-Time Seasonal and Temporary (PST) Retirement Plan,gfsu.edu.in,
4856,2,31200.0,53496.0,0.0,0.0,0.0,0.0,2999.56,06-10-1982,2.00% @ 62,ddu.ac.in,Nadiad
4857,0,85188.0,150792.0,0.0,0.0,24419.8,,17631.72,08-01-1960,2.00% @ 55,www.aau.in,Anand
4858,23,59076.0,131088.0,0.0,0.0,0.0,0.0,420.0,21-06-1984,Part-Time Seasonal and Temporary (PST) Retirement Plan,vnsgu.ac.in,
4859,10,132.0,2880.0,0.0,,900.0,0.0,0.0,11-06-1980,Part-Time Seasonal and Temporary (PST) Retirement Plan,www.guts.education,Ahmedabad
4860,19,22879.56,38749.56,0.0,0.0,4203.6,,0.0,05-08-1972,,sdau.edu.in,Palanpur
4861,12,59076.0,131088.0,0.0,0.0,0.0,0.0,9133.65,03-07-1958,2.00% @ 62,iitram.ac.in,
4862,13,22879.56,38749.56,0.0,0.0,344.0,0.0,0.0,15-06-1985,,kskvku.digitaluniversity.ac,
4863,4,68016.0,105000.0,17452.05,,20270.9,9070.17,21639.96,21-07-1972,3.00% @ 50,gu.ac.in,Mehsana
4864,1,22879.56,38749.56,0.0,0.0,4591.74,0.0,0.0,16-11-1964,,www.bknmu.edu.in,Junagadh
4865,2,22879.56,291194.4,0.0,0.0,0.0,,0.0,24-03-1956,Part-Time Seasonal and Temporary (PST) Retirement Plan,ddu.ac.in,Nadiad
4866,20,28152.0,66204.0,0.0,0.0,312.0,,0.0,22-04-1974,,saurashtrauniversity.edu,Rajkot
4867,15,66408.0,85752.0,822.24,0.0,2301.81,,23510.64,12-03-1974,2.00% @ 55,msubaroda.ac.in,Vadodara
4868,1,67656.0,143952.0,0.0,0.0,91.0,,17631.72,09-01-1969,2.00% @ 55,www.bknmu.edu.in,Junagadh
4869,18,59076.0,131088.0,0.0,0.0,0.0,0.0,0.0,19-05-1957,Part-Time Seasonal and Temporary (PST) Retirement Plan,spuvvn.edu,Vallabh Vidhyanagar
4870,14,45876.0,65004.0,0.0,0.0,1023.79,0.0,9329.16,03-11-1961,2.00% @ 55,www.mkbhavuni.edu.in,Bhavnagar
4871,23,67656.0,150792.0,0.0,1886.83,0.0,,4618.86,15-06-1986,2.00% @ 62,vnsgu.ac.in,Surat
4872,1,28079.4,41432.76,0.0,0.0,0.0,,0.0,12-04-1950,,www.bknmu.edu.in,
4873,16,44976.0,78984.0,0.0,0.0,912.69,0.0,17631.72,04-10-1984,2.00% @ 55,www.nau.in,
4874,4,132.0,2880.0,0.0,0.0,200.0,0.0,0.0,26-11-1986,Part-Time Seasonal and Temporary (PST) Retirement Plan,gu.ac.in,
4875,22,22879.56,38749.56,0.0,0.0,241.8,0.0,0.0,23-03-1959,,sggu.ac.in,Godhra
4876,6,22879.56,38749.56,0.0,0.0,1397.1,0.0,0.0,05-08-1979,,gfsu.edu.in,
4877,18,22879.56,38749.56,0.0,0.0,420.0,0.0,0.0,16-10-1959,,spuvvn.edu,Vallabh Vidhyanagar
4878,20,59076.0,131088.0,0.0,0.0,0.0,0.0,22015.08,23-11-1957,2.00% @ 55,saurashtrauniversity.edu,Rajkot
4879,1,59076.0,131088.0,0.0,0.0,1902.8,0.0,16247.96,01-01-1979,2.00% @ 55,www.bknmu.edu.in,Junagadh
4880,19,22879.56,38749.56,0.0,0.0,6202.0,0.0,0.0,22-04-1965,,sdau.edu.in,Palanpur
4881,23,59076.0,131088.0,0.0,0.0,0.0,,775.66,09-06-1983,Part-Time Seasonal and Temporary (PST) Retirement Plan,vnsgu.ac.in,Surat
4882,10,22879.56,291194.4,0.0,,0.0,,0.0,17-08-1965,Part-Time Seasonal and Temporary (PST) Retirement Plan,www.guts.education,
4883,7,49512.0,66192.0,0.0,0.0,0.0,,0.0,09-04-1959,Part-Time Seasonal and Temporary (PST) Retirement Plan,gnlu.ac.in,Gandhinagar
4884,18,34152.0,59976.0,0.0,0.0,2475.5,0.0,0.0,08-10-1989,,spuvvn.edu,Vallabh Vidhyanagar
4885,8,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,16-08-1988,,gtu.ac.in,Ahmedabad
4886,5,22879.56,38749.56,0.0,0.0,491.7,,0.0,12-11-1952,,ayurveduniversity.edu.in,Jamnagar
4887,15,31200.0,48888.0,24.57,0.0,911.39,,23270.64,07-08-1976,2.00% @ 55,msubaroda.ac.in,Vadodara
4888,11,22879.56,38749.56,0.0,0.0,169.0,,0.0,10-07-1957,,ngu.ac.in,
4889,0,60396.0,113160.0,0.0,,0.0,0.0,0.0,13-09-1959,Part-Time Seasonal and Temporary (PST) Retirement Plan,www.aau.in,
4890,8,22879.56,38749.56,0.0,0.0,4531.75,,0.0,01-03-1950,,gtu.ac.in,Ahmedabad
4891,10,67656.0,126600.0,0.0,0.0,0.0,0.0,9477.39,21-10-1972,2.00% @ 62,www.guts.education,Ahmedabad
4892,6,22879.56,38749.56,0.0,0.0,2376.0,0.0,0.0,04-02-1984,,gfsu.edu.in,
4893,1,22879.56,38749.56,0.0,0.0,1545.3,0.0,0.0,13-04-1973,,www.bknmu.edu.in,
4894,2,28152.0,66204.0,0.0,0.0,0.0,,0.0,02-08-1974,,ddu.ac.in,Nadiad
4895,20,22879.56,38749.56,0.0,0.0,6051.45,0.0,0.0,25-02-1982,,saurashtrauniversity.edu,
4896,6,46764.0,82152.0,0.0,0.0,650.0,,16100.52,25-02-1962,2.00% @ 62,gfsu.edu.in,Gandhinagar
4897,3,22879.56,38749.56,0.0,0.0,3209.6,,0.0,11-07-1962,,baou.edu.in,
4898,8,34152.0,59976.0,0.0,0.0,49.28,,3007.03,21-11-1952,2.00% @ 62,gtu.ac.in,Ahmedabad
4899,10,31200.0,53496.0,0.0,0.0,2330.0,0.0,9237.72,23-05-1981,2.00% @ 62,www.guts.education,Ahmedabad
4900,14,28152.0,66204.0,0.0,0.0,0.0,0.0,0.0,20-10-1987,,www.mkbhavuni.edu.in,Bhavnagar
4901,6,22879.56,38749.56,0.0,0.0,5949.25,,0.0,12-05-1953,,gfsu.edu.in,Gandhinagar
4902,1,22879.56,38749.56,0.0,0.0,0.0,0.0,0.0,06-09-1956,,www.bknmu.edu.in,Junagadh
4903,15,22879.56,38749.56,0.0,0.0,9371.75,0.0,0.0,20-08-1983,,msubaroda.ac.in,Vadodara
4904,11,56472.0,75924.0,0.0,0.0,0.0,,0.0,22-10-1952,Part-Time Seasonal and Temporary (PST) Retirement Plan,ngu.ac.in,
4905,1,22879.56,38749.56,0.0,,3954.22,,0.0,22-06-1955,,www.bknmu.edu.in,Junagadh
4906,11,28079.4,41432.76,0.0,0.0,0.0,,0.0,07-04-1974,,ngu.ac.in,Patan
4907,2,28079.4,41432.76,0.0,0.0,0.0,,0.0,07-03-1959,,ddu.ac.in,
4908,9,31200.0,53496.0,0.0,0.0,650.0,0.0,16789.8,04-02-1977,2.00% @ 55,gujaratuniversity.org.in,
4909,4,22879.56,38749.56,0.0,0.0,1023.0,,0.0,20-10-1961,,gu.ac.in,Mehsana
4910,19,28079.4,41432.76,0.0,,0.0,0.0,0.0,25-06-1965,,sdau.edu.in,Palanpur
4911,18,70896.0,133764.0,0.0,0.0,650.0,,23270.64,24-05-1956,2.00% @ 55,spuvvn.edu,Vallabh Vidhyanagar
4912,2,22879.56,38749.56,0.0,0.0,1730.79,,0.0,03-09-1970,,ddu.ac.in,Nadiad
4913,10,34152.0,59976.0,0.0,0.0,0.0,0.0,2869.52,07-04-1975,Part-Time Seasonal and Temporary (PST) Retirement Plan,www.guts.education,Ahmedabad
4914,16,49512.0,66192.0,0.0,0.0,0.0,0.0,0.0,22-01-1975,,www.nau.in,
4915,10,22879.56,38749.56,0.0,0.0,0.0,,0.0,25-10-1983,,www.guts.education,Ahmedabad
4916,3,49512.0,66192.0,0.0,0.0,0.0,0.0,0.0,09-04-1950,Part-Time Seasonal and Temporary (PST) Retirement Plan,baou.edu.in,Ahmedabad
4917,10,59076.0,131088.0,0.0,0.0,15046.0,,22710.84,11-02-1969,2.00% @ 62,www.guts.education,Ahmedabad
4918,12,22879.56,38749.56,0.0,0.0,528.43,0.0,0.0,17-08-1987,,iitram.ac.in,
4919,22,22879.56,38749.56,0.0,0.0,97.75,0.0,0.0,03-11-1952,,sggu.ac.in,
4920,8,34152.84,333105.48,0.0,,61.54,,0.0,10-09-1959,Part-Time Seasonal and Temporary (PST) Retirement Plan,gtu.ac.in,Ahmedabad
4921,10,22879.56,38749.56,0.0,,1050.0,,0.0,14-07-1964,,www.guts.education,Ahmedabad
4922,19,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,26-04-1950,,sdau.edu.in,Palanpur
4923,10,22879.56,38749.56,0.0,0.0,11939.4,,0.0,12-08-1986,,www.guts.education,
4924,10,85188.0,150792.0,0.0,0.0,17364.0,0.0,5442.01,20-11-1974,2.00% @ 55,www.guts.education,Ahmedabad
4925,23,23587.2,324000.0,0.0,,1300.0,0.0,0.0,03-06-1971,Part-Time Seasonal and Temporary (PST) Retirement Plan,vnsgu.ac.in,
4926,10,26928.0,38172.0,0.0,0.0,0.0,,0.0,17-08-1980,,www.guts.education,Ahmedabad
4927,10,49512.0,66192.0,0.0,0.0,1597.6,,17631.72,18-10-1954,2.00% @ 55,www.guts.education,
4928,8,46764.0,82152.0,0.0,0.0,650.0,0.0,8998.68,12-01-1960,2.00% @ 55,gtu.ac.in,
4929,0,49932.0,93552.0,0.0,0.0,1897.34,0.0,9237.72,12-02-1965,2.00% @ 55,www.aau.in,Anand
4930,0,22879.56,38749.56,0.0,,1149.5,,0.0,10-05-1978,,www.aau.in,Anand
4931,1,46764.0,82152.0,0.0,0.0,650.0,0.0,17631.72,05-01-1973,2.00% @ 55,www.bknmu.edu.in,Junagadh
4932,22,22879.56,38749.56,0.0,0.0,0.0,,0.0,07-09-1977,Part-Time Seasonal and Temporary (PST) Retirement Plan,sggu.ac.in,Godhra
4933,17,30024.0,108996.0,0.0,,60.0,0.0,17109.6,27-09-1984,2.00% @ 55,rsu.ac.in,
4934,3,22879.56,38749.56,0.0,0.0,1148.4,0.0,0.0,05-04-1978,,baou.edu.in,Ahmedabad
4935,15,22879.56,38749.56,0.0,,1890.0,,0.0,23-10-1973,,msubaroda.ac.in,Vadodara
4936,6,67656.0,143952.0,0.0,0.0,33748.02,0.0,23270.64,13-02-1983,2.00% @ 55,gfsu.edu.in,
4937,14,49512.0,66192.0,0.0,0.0,1585.61,0.0,9329.16,04-07-1980,Part-Time Seasonal and Temporary (PST) Retirement Plan,www.mkbhavuni.edu.in,Bhavnagar
4938,18,59076.0,131088.0,0.0,0.0,0.0,,0.0,16-10-1988,Part-Time Seasonal and Temporary (PST) Retirement Plan,spuvvn.edu,Vallabh Vidhyanagar
4939,2,54648.0,77856.0,0.0,0.0,1023.79,,23270.64,15-05-1966,2.00% @ 62,ddu.ac.in,
4940,8,56448.0,105780.0,0.0,0.0,650.0,0.0,17631.72,09-11-1962,2.00% @ 55,gtu.ac.in,
4941,18,38016.0,66792.0,0.0,0.0,342.81,,0.0,09-09-1960,2.00% @ 62,spuvvn.edu,
4942,18,26928.0,38172.0,0.0,,390.0,,0.0,18-05-1954,,spuvvn.edu,
4943,6,22879.56,38749.56,0.0,0.0,4426.35,0.0,0.0,08-09-1954,,gfsu.edu.in,Gandhinagar
4944,10,22879.56,38749.56,0.0,0.0,1249.5,0.0,0.0,17-05-1955,,www.guts.education,Ahmedabad
4945,10,22879.56,38749.56,0.0,0.0,0.0,0.0,0.0,27-10-1954,,www.guts.education,Ahmedabad
4946,23,49512.0,66192.0,0.0,,1531.0,0.0,9319.08,21-07-1960,Part-Time Seasonal and Temporary (PST) Retirement Plan,vnsgu.ac.in,Surat
4947,6,22879.56,38749.56,0.0,0.0,1021.0,0.0,0.0,03-08-1959,,gfsu.edu.in,Gandhinagar
4948,20,22879.56,38749.56,0.0,0.0,1188.0,0.0,0.0,15-07-1974,,saurashtrauniversity.edu,Rajkot
4949,0,59076.0,131088.0,0.0,0.0,1509.33,,0.0,22-08-1956,Part-Time Seasonal and Temporary (PST) Retirement Plan,www.aau.in,Anand
4950,19,28079.4,41432.76,0.0,0.0,0.0,,0.0,02-05-1958,,sdau.edu.in,
4951,8,28079.4,41432.76,0.0,0.0,0.0,,0.0,21-06-1961,,gtu.ac.in,
4952,5,22879.56,38749.56,0.0,0.0,313.5,,0.0,23-09-1982,,ayurveduniversity.edu.in,
4953,9,22879.56,38749.56,0.0,0.0,7402.65,0.0,0.0,08-07-1988,,gujaratuniversity.org.in,Ahmedabad
4954,7,60864.0,213120.0,0.0,0.0,135.0,0.0,23270.64,04-07-1965,2.00% @ 55,gnlu.ac.in,Gandhinagar
4955,18,59076.0,131088.0,0.0,0.0,2329.01,0.0,23270.64,22-07-1982,Part-Time Seasonal and Temporary (PST) Retirement Plan,spuvvn.edu,Vallabh Vidhyanagar
4956,16,22879.56,38749.56,0.0,0.0,1874.5,,0.0,10-05-1955,,www.nau.in,Navsari
4957,15,49512.0,311340.0,0.0,0.0,8894.7,,9237.72,13-10-1985,,msubaroda.ac.in,Vadodara
4958,23,22879.56,38749.56,0.0,0.0,2578.4,0.0,0.0,04-11-1972,,vnsgu.ac.in,Surat
4959,6,28152.0,66204.0,0.0,0.0,0.0,,22.41,25-06-1987,,gfsu.edu.in,Gandhinagar
4960,15,42852.0,80292.0,0.0,0.0,2050.0,0.0,9084.24,23-05-1986,2.00% @ 62,msubaroda.ac.in,Vadodara
4961,18,22879.56,38749.56,0.0,,0.0,0.0,0.0,16-11-1951,Part-Time Seasonal and Temporary (PST) Retirement Plan,spuvvn.edu,Vallabh Vidhyanagar
4962,2,28152.0,66204.0,0.0,0.0,0.0,,0.0,06-09-1954,,ddu.ac.in,Nadiad
4963,22,22879.56,38749.56,0.0,0.0,6037.75,0.0,0.0,26-10-1977,,sggu.ac.in,Godhra
4964,22,22879.56,38749.56,0.0,0.0,582.75,0.0,0.0,10-11-1967,,sggu.ac.in,Godhra
4965,12,59076.0,131088.0,0.0,0.0,0.0,0.0,37.35,22-04-1974,Part-Time Seasonal and Temporary (PST) Retirement Plan,iitram.ac.in,Ahmedabad
4966,14,22879.56,38749.56,0.0,0.0,4551.4,,0.0,13-06-1967,,www.mkbhavuni.edu.in,Bhavnagar
4967,8,85188.0,150792.0,0.0,,5000.0,0.0,23270.64,20-10-1961,2.00% @ 55,gtu.ac.in,
4968,21,31200.0,53496.0,0.0,,0.0,0.0,0.0,26-09-1963,2.00% @ 55,sssu.ac.in,Veraval
4969,15,85188.0,150792.0,0.0,0.0,0.0,,179.28,02-01-1972,,msubaroda.ac.in,Vadodara
4970,1,22879.56,38749.56,0.0,0.0,1113.6,0.0,0.0,13-03-1977,,www.bknmu.edu.in,Junagadh
4971,11,85188.0,150792.0,0.0,0.0,750.0,0.0,22015.08,27-04-1956,2.00% @ 55,ngu.ac.in,Patan
4972,6,31200.0,44604.0,0.0,413.63,0.0,,1398.0,09-05-1983,Part-Time Seasonal and Temporary (PST) Retirement Plan,gfsu.edu.in,Gandhinagar
4973,8,49512.0,66192.0,0.0,0.0,0.0,,0.0,25-01-1975,Part-Time Seasonal and Temporary (PST) Retirement Plan,gtu.ac.in,Ahmedabad
4974,9,22879.56,38749.56,0.0,0.0,9024.5,,0.0,04-02-1958,,gujaratuniversity.org.in,Ahmedabad
4975,22,22879.56,38749.56,0.0,0.0,607.51,0.0,0.0,17-01-1976,,sggu.ac.in,
4976,11,22879.56,38749.56,0.0,0.0,1559.8,,0.0,07-10-1986,Part-Time Seasonal and Temporary (PST) Retirement Plan,ngu.ac.in,Patan
4977,6,28080.0,52920.0,0.0,0.0,2.0,,0.0,07-01-1960,,gfsu.edu.in,Gandhinagar
4978,20,50148.0,71304.0,0.0,0.0,1023.79,,9237.72,13-01-1958,2.00% @ 62,saurashtrauniversity.edu,
4979,7,44712.0,157800.0,0.0,0.0,138.0,0.0,8194.71,18-10-1964,2.00% @ 62,gnlu.ac.in,Gandhinagar
4980,2,22879.56,38749.56,0.0,0.0,1661.0,0.0,0.0,20-03-1988,,ddu.ac.in,Nadiad
4981,22,85188.0,150792.0,0.0,0.0,27571.72,,9319.08,09-11-1953,2.00% @ 55,sggu.ac.in,Godhra
4982,20,67656.0,143952.0,0.0,0.0,145.11,0.0,0.0,21-06-1977,Part-Time Seasonal and Temporary (PST) Retirement Plan,saurashtrauniversity.edu,Rajkot
4983,10,59076.0,131088.0,0.0,0.0,30265.32,0.0,17109.6,19-09-1988,2.00% @ 62,www.guts.education,Ahmedabad
4984,16,59076.0,131088.0,0.0,0.0,0.0,0.0,15541.3,17-11-1954,Part-Time Seasonal and Temporary (PST) Retirement Plan,www.nau.in,
4985,18,22879.56,38749.56,0.0,0.0,0.0,,0.0,07-06-1980,,spuvvn.edu,Vallabh Vidhyanagar
4986,1,22879.56,38749.56,0.0,0.0,1472.99,0.0,0.0,15-04-1981,,www.bknmu.edu.in,Junagadh
4987,12,44712.0,157800.0,0.0,0.0,396.0,0.0,9329.16,03-01-1961,2.00% @ 55,iitram.ac.in,Ahmedabad
4988,1,28152.0,66204.0,0.0,0.0,472.2,0.0,0.0,01-08-1961,,www.bknmu.edu.in,
