,employer,min_pos_salary,max_pos_salary,overtime_pay,lump_sum_pay,other_pay,retirement_cost_covered,health_benefits,DOB,pension,employer_url,location
14540,19,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,19-07-1970,,sdau.edu.in,Palanpur
14541,19,44712.0,157800.0,0.0,0.0,258.0,,23270.64,07-01-1966,2.00% @ 62,sdau.edu.in,Palanpur
14542,11,49512.0,66192.0,0.0,0.0,0.0,0.0,0.0,04-06-1965,,ngu.ac.in,Patan
14543,9,59076.0,131088.0,0.0,0.0,0.0,0.0,0.0,22-08-1956,Part-Time Seasonal and Temporary (PST) Retirement Plan,gujaratuniversity.org.in,Ahmedabad
14544,12,22879.56,38749.56,0.0,0.0,1219.5,,0.0,03-01-1981,,iitram.ac.in,Ahmedabad
14545,6,33336.0,83460.0,0.0,0.0,1595.27,0.0,9225.48,06-06-1983,2.00% @ 62,gfsu.edu.in,Gandhinagar
14546,8,31200.0,48888.0,2425.08,1103.23,4216.01,0.0,17460.45,04-10-1972,2.00% @ 62,gtu.ac.in,Ahmedabad
14547,12,59076.0,131088.0,0.0,0.0,2347.56,,2287.02,03-04-1958,2.00% @ 62,iitram.ac.in,Ahmedabad
14548,14,85188.0,150792.0,0.0,0.0,-905.29,,-294.36,05-06-1961,,www.mkbhavuni.edu.in,Bhavnagar
14549,1,31200.0,53496.0,0.0,0.0,650.0,0.0,17631.72,06-06-1951,2.00% @ 62,www.bknmu.edu.in,Junagadh
14550,21,60864.0,213120.0,0.0,,297.0,0.0,17452.98,26-01-1974,2.00% @ 55,sssu.ac.in,
14551,10,22879.56,291194.4,0.0,0.0,0.0,,0.0,22-07-1963,Part-Time Seasonal and Temporary (PST) Retirement Plan,www.guts.education,Ahmedabad
14552,2,74988.0,140976.0,0.0,0.0,1295.75,0.0,3614.64,14-05-1986,2.00% @ 62,ddu.ac.in,
14553,8,49512.0,66192.0,0.0,0.0,689.38,,0.0,16-03-1955,Part-Time Seasonal and Temporary (PST) Retirement Plan,gtu.ac.in,
14554,19,22879.56,38749.56,0.0,0.0,314.6,0.0,0.0,11-09-1976,,sdau.edu.in,Palanpur
14555,15,28079.4,41432.76,0.0,0.0,0.0,,0.0,12-03-1986,,msubaroda.ac.in,Vadodara
14556,15,22879.56,38749.56,0.0,0.0,4632.1,0.0,0.0,23-06-1968,,msubaroda.ac.in,Vadodara
14557,19,22879.56,38749.56,0.0,,3950.0,0.0,0.0,11-03-1951,,sdau.edu.in,Palanpur
14558,2,85188.0,150792.0,0.0,0.0,0.0,0.0,17631.72,02-04-1986,2.00% @ 55,ddu.ac.in,Nadiad
14559,11,44712.0,157800.0,0.0,0.0,396.0,0.0,17631.72,19-11-1953,2.00% @ 55,ngu.ac.in,Patan
14560,9,59076.0,131088.0,0.0,0.0,0.0,0.0,16978.68,02-10-1959,2.00% @ 62,gujaratuniversity.org.in,Ahmedabad
14561,0,52464.0,125736.0,0.0,0.0,650.0,,9237.72,16-05-1959,2.00% @ 55,www.aau.in,Anand
14562,14,34152.0,59976.0,0.0,0.0,650.0,0.0,1769.64,16-10-1958,2.00% @ 62,www.mkbhavuni.edu.in,Bhavnagar
14563,5,23587.2,324000.0,0.0,0.0,750.0,,0.0,02-08-1968,,ayurveduniversity.edu.in,Jamnagar
14564,12,34152.84,333105.48,0.0,448.57,0.0,0.0,0.0,05-06-1957,Part-Time Seasonal and Temporary (PST) Retirement Plan,iitram.ac.in,Ahmedabad
14565,0,132.0,2880.0,0.0,0.0,12651.11,0.0,0.0,08-05-1976,Part-Time Seasonal and Temporary (PST) Retirement Plan,www.aau.in,Anand
14566,9,59076.0,131088.0,0.0,0.0,15094.59,,23294.25,01-02-1952,2.00% @ 62,gujaratuniversity.org.in,Ahmedabad
14567,8,31200.0,53496.0,2212.53,0.0,713.33,,9237.72,06-10-1954,2.00% @ 55,gtu.ac.in,Ahmedabad
14568,9,49512.0,66192.0,0.0,0.0,0.0,,0.0,24-11-1950,Part-Time Seasonal and Temporary (PST) Retirement Plan,gujaratuniversity.org.in,Ahmedabad
14569,15,85188.0,150792.0,0.0,0.0,0.0,0.0,17631.72,07-02-1976,2.00% @ 55,msubaroda.ac.in,Vadodara
14570,8,39456.0,73944.0,702.38,0.0,4841.41,0.0,9329.16,19-08-1987,2.00% @ 62,gtu.ac.in,Ahmedabad
14571,10,26928.0,38172.0,0.0,0.0,0.0,0.0,0.0,16-02-1980,,www.guts.education,
14572,6,22879.56,38749.56,0.0,0.0,0.0,0.0,0.0,14-09-1986,,gfsu.edu.in,Gandhinagar
14573,13,67656.0,150792.0,0.0,0.0,2228.86,0.0,7570.28,16-02-1956,2.00% @ 62,kskvku.digitaluniversity.ac,Bhuj
14574,22,22879.56,38749.56,0.0,0.0,3150.0,0.0,0.0,08-08-1984,,sggu.ac.in,
14575,15,23664.0,37452.0,0.0,0.0,2917.2,0.0,154.94,04-02-1977,Part-Time Seasonal and Temporary (PST) Retirement Plan,msubaroda.ac.in,Vadodara
14576,18,49512.0,66192.0,0.0,0.0,0.0,,0.0,10-02-1955,,spuvvn.edu,Vallabh Vidhyanagar
14577,2,49512.0,66192.0,0.0,0.0,0.0,0.0,0.0,01-09-1979,Part-Time Seasonal and Temporary (PST) Retirement Plan,ddu.ac.in,Nadiad
14578,8,22879.56,38749.56,0.0,0.0,8399.3,0.0,0.0,27-06-1955,,gtu.ac.in,
14579,16,49512.0,66192.0,0.0,0.0,8823.74,,89.64,25-09-1952,2.00% @ 62,www.nau.in,
14580,14,22879.56,38749.56,0.0,,1229.8,0.0,0.0,24-09-1977,,www.mkbhavuni.edu.in,
14581,0,22879.56,38749.56,0.0,0.0,0.0,0.0,0.0,17-07-1988,,www.aau.in,Anand
14582,8,22879.56,38749.56,0.0,0.0,4200.0,0.0,0.0,26-09-1963,,gtu.ac.in,Ahmedabad
14583,5,22879.56,38749.56,0.0,0.0,1100.2,0.0,0.0,04-05-1961,,ayurveduniversity.edu.in,
14584,15,22879.56,38749.56,0.0,0.0,8722.5,0.0,0.0,06-04-1972,,msubaroda.ac.in,Vadodara
14585,3,49512.0,66192.0,0.0,0.0,930.07,,0.0,16-05-1970,Part-Time Seasonal and Temporary (PST) Retirement Plan,baou.edu.in,
14586,20,23587.2,324000.0,0.0,0.0,1608.75,,0.0,11-10-1959,Part-Time Seasonal and Temporary (PST) Retirement Plan,saurashtrauniversity.edu,Rajkot
14587,2,22879.56,38749.56,0.0,0.0,8968.0,0.0,0.0,14-02-1959,,ddu.ac.in,
14588,9,44976.0,78984.0,0.0,0.0,650.0,0.0,9329.16,12-07-1952,2.00% @ 55,gujaratuniversity.org.in,Ahmedabad
14589,10,22879.56,38749.56,0.0,0.0,674.5,,0.0,08-08-1963,,www.guts.education,Ahmedabad
14590,22,22879.56,38749.56,0.0,0.0,2379.15,0.0,0.0,20-06-1978,,sggu.ac.in,Godhra
14591,22,85188.0,150792.0,0.0,0.0,27168.0,0.0,109.56,21-06-1956,,sggu.ac.in,Godhra
14592,13,49512.0,66192.0,0.0,0.0,2956.1,0.0,17452.98,12-07-1988,2.00% @ 62,kskvku.digitaluniversity.ac,Bhuj
14593,8,22879.56,38749.56,0.0,0.0,3520.0,0.0,0.0,11-11-1970,,gtu.ac.in,Ahmedabad
14594,19,34152.0,59976.0,0.0,0.0,0.0,,704.59,07-09-1952,Part-Time Seasonal and Temporary (PST) Retirement Plan,sdau.edu.in,
14595,2,49512.0,66192.0,0.0,0.0,1902.8,0.0,1107.72,17-08-1981,Part-Time Seasonal and Temporary (PST) Retirement Plan,ddu.ac.in,
14596,6,22879.56,38749.56,0.0,0.0,2777.5,0.0,0.0,17-04-1976,,gfsu.edu.in,Gandhinagar
14597,2,22879.56,38749.56,0.0,0.0,2871.0,,0.0,09-11-1968,,ddu.ac.in,Nadiad
14598,15,44712.0,157800.0,0.0,16360.0,15.0,,2309.43,13-03-1960,2.00% @ 55,msubaroda.ac.in,Vadodara
14599,3,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,13-01-1950,,baou.edu.in,
14600,8,59076.0,131088.0,0.0,0.0,3000.0,,2332.29,08-09-1951,2.00% @ 62,gtu.ac.in,Ahmedabad
14601,8,59076.0,131088.0,0.0,0.0,0.0,,89.64,04-04-1952,2.00% @ 62,gtu.ac.in,
14602,18,26928.0,38172.0,0.0,0.0,0.0,0.0,0.0,26-07-1963,,spuvvn.edu,Vallabh Vidhyanagar
14603,20,31200.0,52440.0,2854.29,0.0,894.45,0.0,5388.67,12-06-1968,2.00% @ 62,saurashtrauniversity.edu,Rajkot
14604,20,22879.56,38749.56,0.0,0.0,0.0,,0.0,23-09-1958,,saurashtrauniversity.edu,Rajkot
14605,6,28079.4,41432.76,0.0,0.0,0.0,,0.0,21-06-1961,,gfsu.edu.in,Gandhinagar
14606,3,31200.0,48888.0,9080.21,0.0,1562.2,0.0,9237.72,02-08-1950,2.00% @ 55,baou.edu.in,
14607,18,49284.0,86568.0,0.0,,650.0,0.0,9319.08,26-02-1964,2.00% @ 55,spuvvn.edu,Vallabh Vidhyanagar
14608,15,27456.0,68448.0,0.0,0.0,0.0,0.0,67.23,14-09-1963,Part-Time Seasonal and Temporary (PST) Retirement Plan,msubaroda.ac.in,Vadodara
14609,14,132.0,2880.0,0.0,0.0,500.0,,0.0,17-02-1984,Part-Time Seasonal and Temporary (PST) Retirement Plan,www.mkbhavuni.edu.in,Bhavnagar
14610,13,22879.56,291194.4,0.0,0.0,0.0,,0.0,05-04-1985,2.00% @ 62,kskvku.digitaluniversity.ac,Bhuj
14611,12,31200.0,53496.0,0.0,0.0,0.0,0.0,1562.33,01-02-1988,2.00% @ 62,iitram.ac.in,Ahmedabad
14612,12,22879.56,38749.56,0.0,0.0,2737.64,0.0,0.0,26-10-1978,,iitram.ac.in,Ahmedabad
14613,5,28079.4,41432.76,0.0,0.0,962.5,0.0,0.0,25-04-1983,,ayurveduniversity.edu.in,
14614,18,26928.0,38172.0,0.0,0.0,0.0,0.0,0.0,18-08-1967,,spuvvn.edu,Vallabh Vidhyanagar
14615,18,39456.0,73944.0,0.0,0.0,2750.0,,23270.64,16-09-1986,2.00% @ 62,spuvvn.edu,
14616,22,54648.0,77856.0,0.0,0.0,700.0,,9869.32,04-03-1951,2.00% @ 62,sggu.ac.in,Godhra
14617,20,39456.0,73944.0,0.0,0.0,650.0,,16972.1,05-09-1970,2.00% @ 55,saurashtrauniversity.edu,Rajkot
14618,13,60864.0,213120.0,0.0,,396.0,0.0,23270.64,03-07-1951,2.00% @ 55,kskvku.digitaluniversity.ac,Bhuj
14619,9,26928.0,38172.0,0.0,,0.0,,0.0,17-07-1961,,gujaratuniversity.org.in,Ahmedabad
14620,15,59076.0,131088.0,0.0,0.0,1330.4,0.0,0.0,13-07-1978,Part-Time Seasonal and Temporary (PST) Retirement Plan,msubaroda.ac.in,Vadodara
14621,23,22879.56,38749.56,0.0,0.0,7896.0,0.0,0.0,27-05-1975,,vnsgu.ac.in,Surat
14622,20,22879.56,291194.4,0.0,0.0,0.0,0.0,0.0,17-09-1979,Part-Time Seasonal and Temporary (PST) Retirement Plan,saurashtrauniversity.edu,Rajkot
14623,8,59076.0,131088.0,0.0,0.0,5708.4,0.0,0.0,15-03-1972,Part-Time Seasonal and Temporary (PST) Retirement Plan,gtu.ac.in,Ahmedabad
14624,2,22879.56,38749.56,0.0,0.0,286.0,,0.0,07-03-1981,,ddu.ac.in,Nadiad
14625,2,22879.56,38749.56,0.0,0.0,6635.05,0.0,0.0,18-05-1981,,ddu.ac.in,Nadiad
14626,10,22879.56,291194.4,0.0,0.0,0.0,0.0,0.0,26-08-1971,,www.guts.education,
14627,10,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,22-10-1979,,www.guts.education,Ahmedabad
14628,15,97968.0,187176.0,0.0,0.0,0.0,0.0,9329.16,12-07-1983,2.00% @ 62,msubaroda.ac.in,Vadodara
14629,19,67656.0,143952.0,0.0,,2200.0,0.0,23270.64,07-10-1979,2.00% @ 55,sdau.edu.in,Palanpur
14630,15,59076.0,131088.0,0.0,0.0,2972.0,0.0,1769.64,14-08-1955,Part-Time Seasonal and Temporary (PST) Retirement Plan,msubaroda.ac.in,Vadodara
14631,6,59076.0,131088.0,0.0,0.0,129.0,,9237.72,05-10-1958,2.00% @ 62,gfsu.edu.in,
14632,6,31200.0,48888.0,1372.52,,650.0,0.0,14771.36,19-04-1953,2.00% @ 55,gfsu.edu.in,Gandhinagar
14633,2,22879.56,38749.56,0.0,0.0,374.0,,0.0,16-10-1987,,ddu.ac.in,
14634,10,59076.0,131088.0,0.0,0.0,5000.0,,1547.09,07-02-1972,2.00% @ 62,www.guts.education,Ahmedabad
14635,14,22879.56,38749.56,0.0,,273.0,0.0,0.0,23-06-1980,,www.mkbhavuni.edu.in,Bhavnagar
14636,10,34152.0,59976.0,0.0,0.0,650.0,0.0,9661.6,01-08-1981,2.00% @ 62,www.guts.education,Ahmedabad
14637,23,44916.0,84144.0,0.0,0.0,650.0,0.0,17631.72,19-03-1983,2.00% @ 62,vnsgu.ac.in,Surat
14638,15,22879.56,38749.56,0.0,0.0,320.0,,0.0,13-04-1950,,msubaroda.ac.in,Vadodara
14639,16,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,01-01-1984,,www.nau.in,Navsari
14640,0,28079.4,41432.76,0.0,0.0,0.0,,0.0,11-06-1969,,www.aau.in,Anand
14641,18,28152.0,66204.0,0.0,0.0,0.0,0.0,0.0,26-09-1962,,spuvvn.edu,Vallabh Vidhyanagar
14642,11,22879.56,38749.56,0.0,0.0,1378.3,,0.0,18-03-1957,,ngu.ac.in,Patan
14643,10,22879.56,38749.56,0.0,0.0,1284.8,,0.0,25-04-1965,,www.guts.education,Ahmedabad
14644,20,59076.0,131088.0,0.0,0.0,302.42,,2643.72,04-07-1965,2.00% @ 62,saurashtrauniversity.edu,Rajkot
14645,15,49512.0,66192.0,0.0,0.0,88.4,0.0,0.0,14-09-1977,Part-Time Seasonal and Temporary (PST) Retirement Plan,msubaroda.ac.in,Vadodara
14646,8,28152.0,66204.0,0.0,0.0,0.0,0.0,0.0,20-09-1962,,gtu.ac.in,Ahmedabad
14647,8,44712.0,157800.0,0.0,,138.0,,22710.84,16-10-1986,2.00% @ 55,gtu.ac.in,Ahmedabad
14648,10,31200.0,48888.0,744.95,,5333.67,,23270.64,17-10-1964,2.00% @ 62,www.guts.education,Ahmedabad
14649,15,85188.0,150792.0,0.0,0.0,0.0,,9237.72,27-10-1960,2.00% @ 55,msubaroda.ac.in,
14650,6,49512.0,66192.0,0.0,0.0,0.0,0.0,0.0,17-01-1980,Part-Time Seasonal and Temporary (PST) Retirement Plan,gfsu.edu.in,
14651,3,22879.56,38749.56,0.0,0.0,1785.3,,0.0,20-06-1981,,baou.edu.in,Ahmedabad
14652,18,28152.0,66204.0,0.0,0.0,0.0,,0.0,17-06-1960,,spuvvn.edu,
14653,1,22879.56,38749.56,0.0,0.0,6309.05,,0.0,09-05-1957,,www.bknmu.edu.in,Junagadh
14654,15,34152.84,333105.48,0.0,,182.06,,0.0,07-06-1962,2.00% @ 55,msubaroda.ac.in,Vadodara
14655,10,59076.0,131088.0,0.0,0.0,0.0,0.0,0.0,24-03-1981,Part-Time Seasonal and Temporary (PST) Retirement Plan,www.guts.education,
14656,5,28152.0,66204.0,0.0,0.0,4566.3,0.0,0.0,22-02-1989,,ayurveduniversity.edu.in,Jamnagar
14657,6,85188.0,150792.0,0.0,,10573.2,,2359.08,02-07-1955,2.00% @ 55,gfsu.edu.in,Gandhinagar
14658,16,22879.56,38749.56,0.0,0.0,1066.0,0.0,0.0,07-07-1956,,www.nau.in,Navsari
14659,1,85188.0,150792.0,0.0,0.0,14379.0,0.0,0.0,17-03-1961,,www.bknmu.edu.in,Junagadh
14660,10,22879.56,38749.56,0.0,0.0,478.4,0.0,0.0,06-01-1986,,www.guts.education,Ahmedabad
14661,18,28079.4,41432.76,0.0,0.0,0.0,,0.0,09-09-1951,,spuvvn.edu,Vallabh Vidhyanagar
14662,12,39516.0,69396.0,0.0,0.0,650.0,0.0,8998.68,27-06-1956,2.00% @ 55,iitram.ac.in,
14663,20,59076.0,131088.0,0.0,0.0,3716.25,,52.29,15-03-1952,Part-Time Seasonal and Temporary (PST) Retirement Plan,saurashtrauniversity.edu,Rajkot
14664,9,59076.0,131088.0,0.0,0.0,0.0,0.0,0.0,07-07-1971,Part-Time Seasonal and Temporary (PST) Retirement Plan,gujaratuniversity.org.in,
14665,9,49512.0,66192.0,0.0,0.0,163.59,,0.0,18-11-1978,Part-Time Seasonal and Temporary (PST) Retirement Plan,gujaratuniversity.org.in,
14666,10,22879.56,38749.56,0.0,0.0,2639.5,,0.0,24-03-1981,,www.guts.education,
14667,14,22879.56,38749.56,0.0,0.0,3626.4,0.0,0.0,24-03-1961,,www.mkbhavuni.edu.in,Bhavnagar
14668,6,49512.0,66192.0,0.0,0.0,0.0,,0.0,04-01-1988,Part-Time Seasonal and Temporary (PST) Retirement Plan,gfsu.edu.in,Gandhinagar
14669,6,85188.0,150792.0,0.0,,0.0,0.0,23270.64,19-10-1983,2.00% @ 55,gfsu.edu.in,Gandhinagar
14670,6,44712.0,157800.0,0.0,0.0,126.5,0.0,23270.64,19-10-1968,2.00% @ 55,gfsu.edu.in,Gandhinagar
14671,9,7260.0,60312.0,0.0,0.0,6088.96,0.0,0.0,20-10-1958,Part-Time Seasonal and Temporary (PST) Retirement Plan,gujaratuniversity.org.in,Ahmedabad
14672,10,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,20-06-1970,,www.guts.education,
14673,20,22879.56,38749.56,0.0,0.0,2096.55,0.0,0.0,27-08-1968,,saurashtrauniversity.edu,Rajkot
14674,1,22879.56,38749.56,0.0,0.0,728.5,0.0,0.0,14-02-1976,,www.bknmu.edu.in,Junagadh
14675,10,59076.0,131088.0,0.0,,3499.75,,17631.72,10-11-1975,2.00% @ 55,www.guts.education,Ahmedabad
14676,23,22879.56,38749.56,0.0,,319.0,0.0,0.0,13-07-1978,,vnsgu.ac.in,Surat
14677,8,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,07-10-1988,,gtu.ac.in,
14678,0,28152.0,66204.0,0.0,0.0,5508.8,0.0,0.0,10-07-1970,,www.aau.in,
14679,20,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,22-05-1957,Part-Time Seasonal and Temporary (PST) Retirement Plan,saurashtrauniversity.edu,Rajkot
14680,19,85188.0,150792.0,0.0,,0.0,,0.0,15-11-1951,,sdau.edu.in,Palanpur
14681,2,22879.56,38749.56,0.0,0.0,6036.0,0.0,0.0,05-02-1953,,ddu.ac.in,
14682,16,23587.2,324000.0,0.0,0.0,6720.0,0.0,0.0,04-10-1986,,www.nau.in,
14683,2,22879.56,38749.56,0.0,0.0,624.0,0.0,0.0,20-05-1960,,ddu.ac.in,Nadiad
14684,16,22879.56,38749.56,0.0,0.0,6545.88,0.0,0.0,05-10-1986,,www.nau.in,Navsari
14685,11,85188.0,150792.0,0.0,0.0,14886.68,,13223.79,03-11-1983,2.00% @ 55,ngu.ac.in,Patan
14686,2,56472.0,75924.0,0.0,0.0,0.0,,5939.36,22-01-1955,2.00% @ 62,ddu.ac.in,Nadiad
14687,18,22879.56,38749.56,0.0,0.0,341.0,,0.0,07-11-1975,,spuvvn.edu,Vallabh Vidhyanagar
14688,9,26928.0,38172.0,0.0,0.0,0.0,0.0,0.0,25-06-1966,,gujaratuniversity.org.in,Ahmedabad
14689,18,74988.0,140976.0,0.0,0.0,650.0,,23270.64,23-10-1977,2.00% @ 55,spuvvn.edu,Vallabh Vidhyanagar
14690,20,28079.4,41432.76,0.0,0.0,0.0,,0.0,16-05-1984,,saurashtrauniversity.edu,Rajkot
14691,1,22879.56,38749.56,0.0,0.0,155.88,0.0,0.0,20-06-1963,,www.bknmu.edu.in,
14692,15,60864.0,213120.0,0.0,,48.0,0.0,9319.08,02-06-1983,2.00% @ 62,msubaroda.ac.in,Vadodara
14693,14,50148.0,71304.0,0.0,0.0,1023.79,,9292.81,14-02-1968,2.00% @ 62,www.mkbhavuni.edu.in,
14694,3,54648.0,77856.0,0.0,0.0,4083.79,0.0,9237.72,14-10-1968,2.00% @ 55,baou.edu.in,
14695,10,132.0,2880.0,0.0,0.0,3306.0,0.0,0.0,22-11-1985,Part-Time Seasonal and Temporary (PST) Retirement Plan,www.guts.education,Ahmedabad
14696,18,59076.0,131088.0,0.0,0.0,0.0,0.0,10529.94,15-05-1986,2.00% @ 62,spuvvn.edu,
14697,18,56316.0,98904.0,0.0,0.0,650.0,0.0,9084.24,03-03-1989,2.00% @ 55,spuvvn.edu,Vallabh Vidhyanagar
14698,15,54648.0,77856.0,0.0,0.0,1023.79,0.0,17109.6,14-04-1964,2.00% @ 55,msubaroda.ac.in,Vadodara
14699,9,59076.0,131088.0,0.0,0.0,16721.4,0.0,23270.64,17-09-1951,2.00% @ 62,gujaratuniversity.org.in,
14700,19,49512.0,66192.0,0.0,0.0,8795.52,0.0,18411.72,14-09-1962,2.00% @ 62,sdau.edu.in,
14701,11,58788.0,110148.0,0.0,1512.04,165.0,,0.0,03-08-1960,Part-Time Seasonal and Temporary (PST) Retirement Plan,ngu.ac.in,Patan
14702,18,33492.0,58872.0,0.0,0.0,0.0,,0.0,05-10-1983,Part-Time Seasonal and Temporary (PST) Retirement Plan,spuvvn.edu,Vallabh Vidhyanagar
14703,3,32088.0,56388.0,0.0,,675.0,0.0,9237.72,08-08-1977,2.00% @ 55,baou.edu.in,Ahmedabad
14704,19,22879.56,38749.56,0.0,0.0,240.0,0.0,0.0,17-10-1989,,sdau.edu.in,Palanpur
14705,23,31200.0,53496.0,0.0,0.0,0.0,0.0,1539.62,06-10-1985,2.00% @ 62,vnsgu.ac.in,Surat
14706,18,59076.0,131088.0,0.0,0.0,8139.74,,3106.36,27-09-1975,2.00% @ 62,spuvvn.edu,
14707,19,22879.56,38749.56,0.0,0.0,1639.0,0.0,0.0,18-08-1987,,sdau.edu.in,
14708,6,33336.0,83460.0,0.0,0.0,539.4,0.0,0.0,03-10-1970,,gfsu.edu.in,
14709,22,22879.56,38749.56,0.0,0.0,5613.35,,0.0,06-02-1973,,sggu.ac.in,Godhra
14710,6,69792.0,88488.0,0.0,1396.21,1044.33,0.0,10050.6,26-03-1967,2.00% @ 55,gfsu.edu.in,Gandhinagar
14711,2,49284.0,86568.0,15219.05,0.0,8261.68,,9329.16,19-05-1972,2.00% @ 55,ddu.ac.in,Nadiad
14712,6,22879.56,38749.56,0.0,0.0,1463.0,,0.0,01-02-1964,,gfsu.edu.in,Gandhinagar
14713,8,97968.0,173388.0,0.0,0.0,384.0,0.0,2643.72,10-04-1963,2.00% @ 55,gtu.ac.in,Ahmedabad
14714,14,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,12-04-1964,,www.mkbhavuni.edu.in,
14715,20,22879.56,38749.56,0.0,0.0,823.5,,0.0,16-07-1962,,saurashtrauniversity.edu,Rajkot
14716,18,22879.56,38749.56,0.0,0.0,2364.93,0.0,0.0,17-08-1975,,spuvvn.edu,Vallabh Vidhyanagar
14717,18,56184.0,86820.0,1312.85,7672.83,5883.56,0.0,7592.97,04-11-1962,2.50% @ 57,spuvvn.edu,Vallabh Vidhyanagar
14718,1,22879.56,38749.56,0.0,0.0,3794.6,,0.0,27-05-1965,,www.bknmu.edu.in,Junagadh
14719,0,59076.0,131088.0,0.0,0.0,0.0,0.0,0.0,17-10-1986,,www.aau.in,Anand
14720,18,39456.0,73944.0,0.0,,650.0,,9237.72,16-10-1970,2.00% @ 55,spuvvn.edu,Vallabh Vidhyanagar
14721,13,46764.0,82152.0,0.0,0.0,650.0,,16978.68,25-02-1961,2.00% @ 62,kskvku.digitaluniversity.ac,
14722,8,22879.56,38749.56,0.0,0.0,3705.5,0.0,0.0,06-06-1950,,gtu.ac.in,Ahmedabad
14723,8,59076.0,131088.0,0.0,,7442.24,0.0,10350.5,27-02-1958,2.00% @ 62,gtu.ac.in,Ahmedabad
14724,14,37380.0,65700.0,0.0,0.0,712.5,0.0,10014.12,20-02-1970,2.00% @ 55,www.mkbhavuni.edu.in,Bhavnagar
14725,22,22879.56,38749.56,0.0,0.0,4366.89,0.0,0.0,18-05-1967,,sggu.ac.in,Godhra
14726,1,22879.56,38749.56,0.0,0.0,8485.63,0.0,0.0,17-03-1978,,www.bknmu.edu.in,Junagadh
14727,18,31200.0,48888.0,1958.18,0.0,-65.93,,5298.0,01-02-1967,2.00% @ 62,spuvvn.edu,Vallabh Vidhyanagar
14728,10,22879.56,38749.56,0.0,0.0,250.8,,0.0,12-02-1951,,www.guts.education,Ahmedabad
14729,10,22879.56,38749.56,0.0,0.0,441.0,0.0,0.0,13-09-1963,,www.guts.education,Ahmedabad
14730,14,22879.56,38749.56,0.0,,1213.3,,0.0,19-10-1975,,www.mkbhavuni.edu.in,
14731,20,97968.0,173388.0,0.0,0.0,0.0,,17631.72,17-01-1984,2.00% @ 62,saurashtrauniversity.edu,
14732,18,37380.0,65700.0,0.0,0.0,650.0,,9239.52,17-08-1975,2.00% @ 62,spuvvn.edu,Vallabh Vidhyanagar
14733,20,70896.0,133764.0,0.0,0.0,800.0,,9869.32,05-07-1979,2.00% @ 62,saurashtrauniversity.edu,Rajkot
14734,22,37380.0,65700.0,0.0,0.0,1032.3,,23270.64,11-07-1960,2.00% @ 60,sggu.ac.in,
14735,5,22879.56,38749.56,0.0,0.0,100.1,,0.0,06-09-1964,,ayurveduniversity.edu.in,Jamnagar
14736,22,67656.0,126600.0,0.0,827.27,0.0,0.0,0.0,03-06-1964,Part-Time Seasonal and Temporary (PST) Retirement Plan,sggu.ac.in,Godhra
14737,7,14496.0,38028.0,0.0,0.0,2772.0,,0.0,20-05-1980,Part-Time Seasonal and Temporary (PST) Retirement Plan,gnlu.ac.in,Gandhinagar
14738,14,22879.56,38749.56,0.0,0.0,645.7,0.0,0.0,06-08-1979,,www.mkbhavuni.edu.in,Bhavnagar
14739,8,59076.0,131088.0,0.0,,0.0,,0.0,03-07-1968,Part-Time Seasonal and Temporary (PST) Retirement Plan,gtu.ac.in,Ahmedabad
14740,7,44220.0,62556.0,0.0,,3234.79,,16100.52,20-04-1978,2.00% @ 55,gnlu.ac.in,
14741,13,59076.0,131088.0,0.0,0.0,3438.0,0.0,604.82,04-02-1985,Part-Time Seasonal and Temporary (PST) Retirement Plan,kskvku.digitaluniversity.ac,Bhuj
14742,12,28079.4,41432.76,0.0,0.0,0.0,,0.0,14-09-1958,,iitram.ac.in,Ahmedabad
14743,22,37380.0,65700.0,87.62,633.62,0.71,,1553.18,27-08-1972,2.00% @ 62,sggu.ac.in,Godhra
14744,1,22879.56,38749.56,0.0,0.0,2803.9,0.0,0.0,15-02-1967,,www.bknmu.edu.in,Junagadh
14745,8,49512.0,66192.0,0.0,0.0,0.0,0.0,22.41,02-08-1988,Part-Time Seasonal and Temporary (PST) Retirement Plan,gtu.ac.in,Ahmedabad
14746,7,33912.0,59580.0,0.0,0.0,810.16,,89.64,10-03-1967,2.00% @ 55,gnlu.ac.in,Gandhinagar
14747,2,22879.56,38749.56,0.0,0.0,7200.15,0.0,0.0,20-03-1987,,ddu.ac.in,
14748,2,28079.4,41432.76,0.0,0.0,308.0,,0.0,18-05-1968,,ddu.ac.in,Nadiad
14749,18,26928.0,38172.0,0.0,0.0,1275.0,,0.0,27-07-1977,,spuvvn.edu,Vallabh Vidhyanagar
14750,6,27180.0,201276.0,0.0,0.0,0.0,0.0,1464.64,12-10-1975,,gfsu.edu.in,
14751,20,85188.0,150792.0,0.0,0.0,0.0,0.0,89.64,27-01-1957,,saurashtrauniversity.edu,Rajkot
